2026-06-19T12:43:34.467420200Z I0619 12:43:34.467297       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T12:43:34.526399913Z I0619 12:43:34.526139       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/vlogs-server
2026-06-19T12:43:34.527154600Z I0619 12:43:34.526890       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T12:43:34.881984042Z I0619 12:43:34.881695       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-093dc6f5d574202db) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T12:43:34.950243264Z I0619 12:43:34.949703       1 aws.go:1305] Comparing sg-093dc6f5d574202db to sg-045edc8fca1b6ef4f
2026-06-19T12:43:34.950269662Z I0619 12:43:34.949723       1 aws.go:1305] Comparing sg-093dc6f5d574202db to sg-0634b775b94a31c79
2026-06-19T12:43:34.950273099Z I0619 12:43:34.949731       1 aws.go:1305] Comparing sg-093dc6f5d574202db to sg-093dc6f5d574202db
2026-06-19T12:43:34.950276044Z I0619 12:43:34.949739       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000a06fd0 [] [] [] <nil> [{<nil> 0xc000946560 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:43:35.294462603Z I0619 12:43:35.294300       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-093dc6f5d574202db), assuming because LB is in process of deleting
2026-06-19T12:43:35.294503429Z I0619 12:43:35.294325       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-093dc6f5d574202db:{}]
2026-06-19T12:43:40.313078824Z I0619 12:43:40.312740       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-093dc6f5d574202db), assuming because LB is in process of deleting
2026-06-19T12:43:40.313105145Z I0619 12:43:40.312763       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-093dc6f5d574202db:{}]
2026-06-19T12:43:45.313438293Z I0619 12:43:45.313295       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-093dc6f5d574202db), assuming because LB is in process of deleting
2026-06-19T12:43:45.313469269Z I0619 12:43:45.313316       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-093dc6f5d574202db:{}]
2026-06-19T12:43:50.317833088Z I0619 12:43:50.317682       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-093dc6f5d574202db), assuming because LB is in process of deleting
2026-06-19T12:43:50.317860591Z I0619 12:43:50.317706       1 aws.go:2918] Waiting for load-balancer "vlogs-server" to delete so we can delete security groups: map[sg-093dc6f5d574202db:{}]
2026-06-19T12:43:55.444041879Z I0619 12:43:55.443683       1 aws.go:2914] Deleted all security groups for load balancer: vlogs-server
2026-06-19T12:43:55.444734439Z I0619 12:43:55.444647       1 controller.go:959] Removing finalizer from service kubentic-foresight/vlogs-server
2026-06-19T12:43:55.470982253Z I0619 12:43:55.470861       1 controller.go:985] Patching status for service kubentic-foresight/vlogs-server
2026-06-19T12:43:55.472309452Z I0619 12:43:55.471421       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T12:43:55.539113308Z I0619 12:43:55.538930       1 controller.go:383] Deleting existing load balancer for service kubentic-foresight/kubentic-grafana
2026-06-19T12:43:55.539719261Z I0619 12:43:55.539577       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletingLoadBalancer" message="Deleting load balancer"
2026-06-19T12:43:55.896815797Z I0619 12:43:55.896652       1 aws.go:2834] Removing rule for traffic from the load balancer (sg-079cd85d1229a8cc6) to instance (sg-045edc8fca1b6ef4f)
2026-06-19T12:43:55.956325132Z I0619 12:43:55.956115       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-045edc8fca1b6ef4f
2026-06-19T12:43:55.956350659Z I0619 12:43:55.956133       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-0634b775b94a31c79
2026-06-19T12:43:55.956354830Z I0619 12:43:55.956155       1 aws.go:1305] Comparing sg-079cd85d1229a8cc6 to sg-079cd85d1229a8cc6
2026-06-19T12:43:55.956374211Z I0619 12:43:55.956163       1 aws.go:1496] Removing security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000e38c80 [] [] [] <nil> [{<nil> 0xc000e41650 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:43:56.308375952Z I0619 12:43:56.308219       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-079cd85d1229a8cc6), assuming because LB is in process of deleting
2026-06-19T12:43:56.308402877Z I0619 12:43:56.308241       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-079cd85d1229a8cc6:{}]
2026-06-19T12:44:01.380897156Z I0619 12:44:01.379974       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-079cd85d1229a8cc6), assuming because LB is in process of deleting
2026-06-19T12:44:01.407625438Z I0619 12:44:01.386853       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-079cd85d1229a8cc6:{}]
2026-06-19T12:44:06.334253166Z I0619 12:44:06.334137       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-079cd85d1229a8cc6), assuming because LB is in process of deleting
2026-06-19T12:44:06.334279548Z I0619 12:44:06.334161       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-079cd85d1229a8cc6:{}]
2026-06-19T12:44:11.330060370Z I0619 12:44:11.329912       1 aws.go:2904] Ignoring DependencyViolation while deleting load-balancer security group (sg-079cd85d1229a8cc6), assuming because LB is in process of deleting
2026-06-19T12:44:11.330086957Z I0619 12:44:11.329934       1 aws.go:2918] Waiting for load-balancer "kubentic-grafana" to delete so we can delete security groups: map[sg-079cd85d1229a8cc6:{}]
2026-06-19T12:44:16.481957683Z I0619 12:44:16.481792       1 aws.go:2914] Deleted all security groups for load balancer: kubentic-grafana
2026-06-19T12:44:16.481984849Z I0619 12:44:16.481836       1 controller.go:959] Removing finalizer from service kubentic-foresight/kubentic-grafana
2026-06-19T12:44:16.500807013Z I0619 12:44:16.500667       1 controller.go:985] Patching status for service kubentic-foresight/kubentic-grafana
2026-06-19T12:44:16.501460075Z I0619 12:44:16.501353       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="DeletedLoadBalancer" message="Deleted load balancer"
2026-06-19T12:45:40.938353302Z I0619 12:45:40.938188       1 batcher.go:146] Batch processing duration: 100.235933ms
2026-06-19T12:45:40.938389608Z I0619 12:45:40.938247       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:45:40.938472038Z I0619 12:45:40.938290       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:45:41.078061174Z I0619 12:45:41.077899       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:45:41.179246938Z I0619 12:45:41.178358       1 batcher.go:146] Batch processing duration: 100.33802ms
2026-06-19T12:45:41.179288259Z I0619 12:45:41.178527       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:45:41.179379750Z I0619 12:45:41.178635       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:45:41.310490087Z I0619 12:45:41.310311       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:45:41.411116853Z I0619 12:45:41.410928       1 batcher.go:146] Batch processing duration: 100.519652ms
2026-06-19T12:45:41.411665257Z I0619 12:45:41.411048       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:45:41.411700801Z I0619 12:45:41.411184       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:45:41.477227631Z I0619 12:45:41.477007       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:45:41.477627155Z I0619 12:45:41.477124       1 node_controller.go:271] Update 3 nodes status took 639.294043ms.
2026-06-19T12:47:05.625389114Z I0619 12:47:05.625274       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/kubentic-grafana
2026-06-19T12:47:05.625749811Z I0619 12:47:05.625644       1 controller.go:944] Adding finalizer to service kubentic-foresight/kubentic-grafana
2026-06-19T12:47:05.626293903Z I0619 12:47:05.626210       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:47:05.650152759Z I0619 12:47:05.649965       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, kubentic-grafana, us-west-2, , [{service TCP <nil> 80 {1 0 grafana} 31045}], map[meta.helm.sh/release-name:kubentic meta.helm.sh/release-namespace:kubentic-foresight])
2026-06-19T12:47:06.486595634Z I0619 12:47:06.486421       1 aws.go:1333] Existing security group ingress: sg-017096e80397e9ae2 []
2026-06-19T12:47:06.486614823Z I0619 12:47:06.486492       1 aws.go:1364] Adding security group ingress: sg-017096e80397e9ae2 [{0xc0008f1f38 0xc000e14f30 [{0xc000e14f20 <nil> {}}] [] [] 0xc0008f1f3c [] {}} {0xc0008f1f40 0xc000e14f40 [{0xc000e14f20 <nil> {}}] [] [] 0xc0008f1f44 [] {}}]
2026-06-19T12:47:06.689522785Z I0619 12:47:06.689334       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/kubentic-grafana with name: a87a536cd0c8f44eba6cd7b790ba8ea4
2026-06-19T12:47:07.763895408Z I0619 12:47:07.763296       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "a87a536cd0c8f44eba6cd7b790ba8ea4"
2026-06-19T12:47:08.122243889Z I0619 12:47:08.122108       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-017096e80397e9ae2) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:47:08.184639269Z I0619 12:47:08.184477       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc0003c1318 0xc000c0d460 [{0xc000c0d470 <nil> {}}] [] [] 0xc0003c1378 [] {}} {<nil> 0xc000c0d480 [] [] [] <nil> [{<nil> 0xc000c0d4a0 <nil> <nil> 0xc000c0d490 <nil> <nil> {}} {<nil> 0xc000c0d4c0 <nil> <nil> 0xc000c0d4b0 <nil> <nil> {}}] {}} {0xc0003c1c58 0xc000c0d4d0 [{0xc000c0d4e0 <nil> {}}] [{0xc000c0d4f0 <nil> {}}] [] 0xc0003c1c78 [] {}}]
2026-06-19T12:47:08.184780000Z I0619 12:47:08.184678       1 aws.go:1305] Comparing sg-017096e80397e9ae2 to sg-045edc8fca1b6ef4f
2026-06-19T12:47:08.184793770Z I0619 12:47:08.184763       1 aws.go:1305] Comparing sg-017096e80397e9ae2 to sg-0634b775b94a31c79
2026-06-19T12:47:08.185209185Z I0619 12:47:08.185128       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000c0ce80 [] [] [] <nil> [{<nil> 0xc000ee1020 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:47:08.405719897Z I0619 12:47:08.405424       1 aws_loadbalancer.go:1631] Instances added to load-balancer a87a536cd0c8f44eba6cd7b790ba8ea4
2026-06-19T12:47:08.406005300Z I0619 12:47:08.405898       1 aws.go:2589] Loadbalancer a87a536cd0c8f44eba6cd7b790ba8ea4 (kubentic-foresight/kubentic-grafana) has DNS name a87a536cd0c8f44eba6cd7b790ba8ea4-2078511279.us-west-2.elb.amazonaws.com
2026-06-19T12:47:08.406231126Z I0619 12:47:08.406171       1 controller.go:985] Patching status for service kubentic-foresight/kubentic-grafana
2026-06-19T12:47:08.406603215Z I0619 12:47:08.406493       1 event.go:389] "Event occurred" object="kubentic-foresight/kubentic-grafana" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:47:08.416702156Z I0619 12:47:08.416482       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/vlogs-server
2026-06-19T12:47:08.417137562Z I0619 12:47:08.417030       1 controller.go:944] Adding finalizer to service kubentic-foresight/vlogs-server
2026-06-19T12:47:08.417979927Z I0619 12:47:08.417846       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:47:08.427582073Z I0619 12:47:08.427421       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, vlogs-server, us-west-2, , [{http TCP <nil> 9428 {1 0 http} 30175}], map[meta.helm.sh/release-name:kubentic meta.helm.sh/release-namespace:kubentic-foresight])
2026-06-19T12:47:09.057118948Z I0619 12:47:09.056965       1 aws.go:1333] Existing security group ingress: sg-0f7fe0539819ea19f []
2026-06-19T12:47:09.057409990Z I0619 12:47:09.057327       1 aws.go:1364] Adding security group ingress: sg-0f7fe0539819ea19f [{0xc0005311d8 0xc000947310 [{0xc000947300 <nil> {}}] [] [] 0xc0005311dc [] {}} {0xc0005311e0 0xc000947320 [{0xc000947300 <nil> {}}] [] [] 0xc0005311e4 [] {}}]
2026-06-19T12:47:09.230006250Z I0619 12:47:09.229883       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/vlogs-server with name: a6991889ad326481292d3452c21acf73
2026-06-19T12:47:09.894672137Z I0619 12:47:09.894355       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "a6991889ad326481292d3452c21acf73"
2026-06-19T12:47:10.235625761Z I0619 12:47:10.235458       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-0f7fe0539819ea19f) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:47:10.303119339Z I0619 12:47:10.302657       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc000dce868 0xc000898d80 [{0xc000898d90 <nil> {}}] [] [] 0xc000dce888 [] {}} {<nil> 0xc000898da0 [] [] [] <nil> [{<nil> 0xc000898dc0 <nil> <nil> 0xc000898db0 <nil> <nil> {}} {<nil> 0xc000898de0 <nil> <nil> 0xc000898dd0 <nil> <nil> {}} {<nil> 0xc000898e00 <nil> <nil> 0xc000898df0 <nil> <nil> {}}] {}} {0xc000dcea88 0xc000898e10 [{0xc000898e20 <nil> {}}] [{0xc000898e30 <nil> {}}] [] 0xc000dceaa8 [] {}}]
2026-06-19T12:47:10.303138392Z I0619 12:47:10.302709       1 aws.go:1305] Comparing sg-0f7fe0539819ea19f to sg-045edc8fca1b6ef4f
2026-06-19T12:47:10.303141575Z I0619 12:47:10.302717       1 aws.go:1305] Comparing sg-0f7fe0539819ea19f to sg-0634b775b94a31c79
2026-06-19T12:47:10.303144249Z I0619 12:47:10.302722       1 aws.go:1305] Comparing sg-0f7fe0539819ea19f to sg-017096e80397e9ae2
2026-06-19T12:47:10.303146943Z I0619 12:47:10.302729       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000a07a90 [] [] [] <nil> [{<nil> 0xc0008985f0 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:47:10.540729298Z I0619 12:47:10.540162       1 aws_loadbalancer.go:1631] Instances added to load-balancer a6991889ad326481292d3452c21acf73
2026-06-19T12:47:10.540772480Z I0619 12:47:10.540197       1 aws.go:2589] Loadbalancer a6991889ad326481292d3452c21acf73 (kubentic-foresight/vlogs-server) has DNS name a6991889ad326481292d3452c21acf73-81310642.us-west-2.elb.amazonaws.com
2026-06-19T12:47:10.540775847Z I0619 12:47:10.540279       1 controller.go:985] Patching status for service kubentic-foresight/vlogs-server
2026-06-19T12:47:10.540788269Z I0619 12:47:10.540621       1 event.go:389] "Event occurred" object="kubentic-foresight/vlogs-server" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:47:14.238484894Z I0619 12:47:14.237965       1 controller.go:402] Ensuring load balancer for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:47:14.238521890Z I0619 12:47:14.238036       1 controller.go:944] Adding finalizer to service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:47:14.239973721Z I0619 12:47:14.239848       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuringLoadBalancer" message="Ensuring load balancer"
2026-06-19T12:47:14.250858778Z I0619 12:47:14.250520       1 aws.go:2167] EnsureLoadBalancer(mycluster.k8s.local, kubentic-foresight, vmsingle-vmstack-additional-service, us-west-2, , [{http TCP <nil> 8428 {0 8428 } 31873}], map[])
2026-06-19T12:47:14.858045329Z I0619 12:47:14.857905       1 aws.go:1333] Existing security group ingress: sg-0911f770a35aae5ba []
2026-06-19T12:47:14.858188718Z I0619 12:47:14.857957       1 aws.go:1364] Adding security group ingress: sg-0911f770a35aae5ba [{0xc000c08a00 0xc000e41a70 [{0xc000e41a50 <nil> {}}] [] [] 0xc000c08a04 [] {}} {0xc000c089f8 0xc000e41a60 [{0xc000e41a50 <nil> {}}] [] [] 0xc000c089fc [] {}}]
2026-06-19T12:47:15.034936723Z I0619 12:47:15.034800       1 aws_loadbalancer.go:1183] Creating load balancer for kubentic-foresight/vmsingle-vmstack-additional-service with name: a272285ccbe2f4eb39a6f5da116cb57c
2026-06-19T12:47:15.774678385Z I0619 12:47:15.774124       1 aws_loadbalancer.go:1386] Updating load-balancer attributes for "a272285ccbe2f4eb39a6f5da116cb57c"
2026-06-19T12:47:16.152277509Z I0619 12:47:16.152133       1 aws.go:2832] Adding rule for traffic from the load balancer (sg-0911f770a35aae5ba) to instances (sg-045edc8fca1b6ef4f)
2026-06-19T12:47:16.225955585Z I0619 12:47:16.225706       1 aws.go:1408] Existing security group ingress: sg-045edc8fca1b6ef4f [{0xc000c09f38 0xc000e2eb70 [{0xc000e2eb80 <nil> {}}] [] [] 0xc000c09f58 [] {}} {<nil> 0xc000e2eb90 [] [] [] <nil> [{<nil> 0xc000e2ebb0 <nil> <nil> 0xc000e2eba0 <nil> <nil> {}} {<nil> 0xc000e2ebd0 <nil> <nil> 0xc000e2ebc0 <nil> <nil> {}} {<nil> 0xc000e2ebf0 <nil> <nil> 0xc000e2ebe0 <nil> <nil> {}} {<nil> 0xc000e2ec10 <nil> <nil> 0xc000e2ec00 <nil> <nil> {}}] {}} {0xc000e52198 0xc000e2ec20 [{0xc000e2ec30 <nil> {}}] [{0xc000e2ec40 <nil> {}}] [] 0xc000e521b8 [] {}}]
2026-06-19T12:47:16.225982034Z I0619 12:47:16.225757       1 aws.go:1305] Comparing sg-0911f770a35aae5ba to sg-045edc8fca1b6ef4f
2026-06-19T12:47:16.225984558Z I0619 12:47:16.225764       1 aws.go:1305] Comparing sg-0911f770a35aae5ba to sg-0634b775b94a31c79
2026-06-19T12:47:16.225986358Z I0619 12:47:16.225768       1 aws.go:1305] Comparing sg-0911f770a35aae5ba to sg-017096e80397e9ae2
2026-06-19T12:47:16.225988146Z I0619 12:47:16.225771       1 aws.go:1305] Comparing sg-0911f770a35aae5ba to sg-0f7fe0539819ea19f
2026-06-19T12:47:16.225992990Z I0619 12:47:16.225778       1 aws.go:1436] Adding security group ingress: sg-045edc8fca1b6ef4f [{<nil> 0xc000d3f8e0 [] [] [] <nil> [{<nil> 0xc000d3f2f0 <nil> <nil> <nil> <nil> <nil> {}}] {}}]
2026-06-19T12:47:16.489115719Z I0619 12:47:16.488915       1 aws_loadbalancer.go:1631] Instances added to load-balancer a272285ccbe2f4eb39a6f5da116cb57c
2026-06-19T12:47:16.489309229Z I0619 12:47:16.489021       1 aws.go:2589] Loadbalancer a272285ccbe2f4eb39a6f5da116cb57c (kubentic-foresight/vmsingle-vmstack-additional-service) has DNS name a272285ccbe2f4eb39a6f5da116cb57c-369095712.us-west-2.elb.amazonaws.com
2026-06-19T12:47:16.489347274Z I0619 12:47:16.489110       1 controller.go:985] Patching status for service kubentic-foresight/vmsingle-vmstack-additional-service
2026-06-19T12:47:16.490169211Z I0619 12:47:16.489268       1 event.go:389] "Event occurred" object="kubentic-foresight/vmsingle-vmstack-additional-service" fieldPath="" kind="Service" apiVersion="v1" type="Normal" reason="EnsuredLoadBalancer" message="Ensured load balancer"
2026-06-19T12:50:41.578193353Z I0619 12:50:41.578026       1 batcher.go:146] Batch processing duration: 100.565031ms
2026-06-19T12:50:41.578247730Z I0619 12:50:41.578092       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:50:41.578377841Z I0619 12:50:41.578106       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:50:41.715406662Z I0619 12:50:41.715225       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:50:41.816736700Z I0619 12:50:41.816431       1 batcher.go:146] Batch processing duration: 101.104612ms
2026-06-19T12:50:41.816901173Z I0619 12:50:41.816494       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:50:41.816906862Z I0619 12:50:41.816507       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:50:41.937920801Z I0619 12:50:41.937729       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:50:42.039458342Z I0619 12:50:42.038536       1 batcher.go:146] Batch processing duration: 100.723938ms
2026-06-19T12:50:42.039495471Z I0619 12:50:42.038679       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:50:42.039499482Z I0619 12:50:42.038745       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:50:42.163647225Z I0619 12:50:42.163447       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:50:42.163673805Z I0619 12:50:42.163488       1 node_controller.go:271] Update 3 nodes status took 686.140342ms.
2026-06-19T12:55:42.265940393Z I0619 12:55:42.264761       1 batcher.go:146] Batch processing duration: 100.228921ms
2026-06-19T12:55:42.266233045Z I0619 12:55:42.264824       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:55:42.266238231Z I0619 12:55:42.264936       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0d94ada325e8491c5] <nil> <nil> {}}
2026-06-19T12:55:42.415003100Z I0619 12:55:42.414825       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:55:42.515855244Z I0619 12:55:42.515631       1 batcher.go:146] Batch processing duration: 100.693226ms
2026-06-19T12:55:42.515894212Z I0619 12:55:42.515691       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:55:42.515899033Z I0619 12:55:42.515705       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0010bc1572a60c430] <nil> <nil> {}}
2026-06-19T12:55:42.583775543Z I0619 12:55:42.583570       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:55:42.684650953Z I0619 12:55:42.683940       1 batcher.go:146] Batch processing duration: 100.269583ms
2026-06-19T12:55:42.684683171Z I0619 12:55:42.683989       1 batcher.go:187] Batch size for label describe_instance is 1
2026-06-19T12:55:42.684688626Z I0619 12:55:42.684001       1 describe_instance_batch.go:85] Batched describe instances &{<nil> [] [i-0ecec600693268f66] <nil> <nil> {}}
2026-06-19T12:55:42.758356982Z I0619 12:55:42.758195       1 instances_v2.go:106] No instance topolopy for instance type t3.medium available.
2026-06-19T12:55:42.758386425Z I0619 12:55:42.758231       1 node_controller.go:271] Update 3 nodes status took 593.813953ms.
